contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 16-Jun-2026,16-Jun-2026,Call,24700,8.2,-4.5,-35.43,10.7,12.75,7.5,8.65,1307085,13005495.75,13005495.75,32298004995.75,23366.7,5698.0,20109,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22750,43.65,4.7,12.07,32.45,66.7,32.45,42.25,1256385,54250704.3,54250704.3,28637009454.3,23366.7,10881.0,19329,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24800,6.0,-4.0,-40.0,10.25,10.35,6.0,7.05,1217255,9884110.6,9884110.6,30197808110.6,23366.7,7040.0,18727,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23600,330.3,39.9,13.74,276.25,404.95,252.25,322.9,1206010,378168555.7,378168555.7,28840004555.7,23366.7,6799.0,18554,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23350,283.25,-51.9,-15.49,369.95,381.5,254.9,294.1,1129245,346757262.15,346757262.15,26714628012.15,23366.7,1602.0,17373,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23250,159.75,15.2,10.52,133.7,212.0,118.75,158.1,1090115,170635700.95,170635700.95,25515809450.95,23366.7,1888.0,16771,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23750,114.0,-33.6,-22.76,163.5,167.85,105.8,118.55,1041950,139652558.5,139652558.5,24885965058.5,23366.7,2351.0,16030,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22100,7.7,-0.85,-9.94,7.5,12.0,6.7,7.6,998855,8470290.4,8470290.4,22083165790.4,23366.7,3219.0,15367,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25200,2.85,-1.95,-40.63,4.8,7.2,2.55,2.85,976235,3260624.9,3260624.9,24604382624.9,23366.7,8114.0,15019,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23550,183.25,-47.05,-20.43,254.7,260.3,169.0,193.35,922090,198867150.3,198867150.3,21914086650.3,23366.7,2310.0,14186,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22650,33.25,1.2,3.74,28.95,51.75,24.8,31.95,845585,28428567.7,28428567.7,19180928817.7,23366.7,5084.0,13009,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,26000,1.5,-0.9,-37.5,2.4,2.4,1.45,1.5,837915,1424455.5,1424455.5,21787214455.5,23366.7,8727.0,12891,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24900,4.8,-3.35,-41.1,7.3,8.3,4.8,5.55,807885,5283567.9,5283567.9,20121620067.9,23366.7,3501.0,12429,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23850,87.95,-27.65,-23.92,129.35,131.8,82.3,92.6,780520,81181885.2,81181885.2,18696583885.2,23366.7,2972.0,12008,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23950,66.0,-23.05,-25.88,93.55,101.9,63.65,69.6,760825,60211690.5,60211690.5,18281970440.5,23366.7,1922.0,11705,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23150,127.15,14.2,12.57,105.55,172.4,93.3,123.3,748605,92954282.85,92954282.85,17423160032.85,23366.7,1366.0,11517,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23200,375.1,-59.65,-13.72,468.7,486.55,336.5,383.3,733135,290981281.5,290981281.5,17299713281.5,23366.7,3109.0,11279,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25100,3.45,-2.05,-37.27,6.6,6.6,3.05,3.5,729040,2916160.0,2916160.0,18301820160.0,23366.7,5351.0,11216,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23050,99.8,8.15,8.89,88.0,137.3,73.2,96.05,706225,69372481.75,69372481.75,16347858731.75,23366.7,1865.0,10865,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23650,145.75,-36.9,-20.2,209.65,210.6,134.35,152.25,677235,115136722.35,115136722.35,16131744472.35,23366.7,1653.0,10419,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24150,37.45,-15.3,-29.0,55.6,61.0,34.95,38.8,660530,29274689.6,29274689.6,15981074189.6,23366.7,2364.0,10162,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25500,2.3,-0.8,-25.81,4.0,4.0,2.2,2.35,656110,1712447.1,1712447.1,16732517447.1,23366.7,6763.0,10094,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24050,50.35,-17.8,-26.12,76.3,78.0,48.35,52.7,643565,39128752.0,39128752.0,15516867002.0,23366.7,2420.0,9901,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21800,4.55,-1.05,-18.75,5.4,6.3,4.55,4.95,620945,3291008.5,3291008.5,13539892008.5,23366.7,3984.0,9553,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24250,28.15,-12.3,-30.41,43.2,44.25,27.15,29.7,564720,19127066.4,19127066.4,13713587066.4,23366.7,1720.0,8688,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22850,58.5,6.45,12.39,47.55,85.8,43.25,56.65,562575,32432448.75,32432448.75,12887271198.75,23366.7,2762.0,8655,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22350,13.65,-0.55,-3.87,14.55,23.25,11.45,13.9,543985,7985699.8,7985699.8,12166050449.8,23366.7,1339.0,8369,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24550,12.05,-6.55,-35.22,18.85,19.1,11.4,12.95,525655,7548405.8,7548405.8,12912378655.8,23366.7,1881.0,8087,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21900,5.25,-0.95,-15.32,5.6,7.4,5.05,5.4,520325,2981462.25,2981462.25,11398098962.25,23366.7,3311.0,8005,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24350,19.5,-11.25,-36.59,31.55,33.1,19.5,22.25,516360,13048417.2,13048417.2,12586414417.2,23366.7,1709.0,7944,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22950,76.8,7.55,10.9,57.7,109.5,56.8,74.5,508950,38237413.5,38237413.5,11718639913.5,23366.7,1807.0,7830,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23550,295.75,28.05,10.48,243.9,371.8,227.65,293.9,503100,139444227.0,139444227.0,11987449227.0,23366.7,1470.0,7740,2026-06-08 09:01:52.631243+05:30
