contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 13-Apr-2026,13-Apr-2026,Call,21900,2156.0,251.0,13.18,2101.0,2156.0,2101.0,2156.0,520,1115311.6,1115311.6,12503311.6,24050.6,53.0,8,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21950,2082.0,254.05,13.9,2082.75,2082.75,2082.0,2082.0,520,1082863.6,1082863.6,12496863.6,24050.6,27.0,8,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,25250,1240.0,-1030.0,-45.37,1275.0,1275.0,1240.0,1240.0,390,485873.7,485873.7,10333373.7,24050.6,8.0,6,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21800,2208.65,248.4,12.67,2163.2,2208.65,2141.55,2208.65,325,703745.25,703745.25,7788745.25,24050.6,74.0,5,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21700,2355.0,330.85,16.35,2308.0,2355.0,2286.0,2355.0,260,601720.6,601720.6,6243720.6,24050.6,29.0,4,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,25350,1365.0,-1703.0,-55.51,1365.0,1365.0,1365.0,1365.0,195,266175.0,266175.0,5209425.0,24050.6,2.0,3,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20500,3550.0,60.0,1.72,3490.0,3550.0,3490.0,3550.0,195,685358.7,685358.7,4682858.7,24050.6,12.0,3,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,26050,1920.85,260.65,15.7,2078.0,2078.0,1920.85,1920.85,130,259924.6,259924.6,3646424.6,24050.6,0.0,2,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,22350,1715.0,292.65,20.58,1675.0,1715.0,1675.0,1715.0,130,220350.0,220350.0,3125850.0,24050.6,419.0,2,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,25450,1415.0,-1028.35,-42.09,1415.0,1415.0,1415.0,1415.0,65,91975.0,91975.0,1746225.0,24050.6,0.0,1,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,25300,1280.0,-4.4,-0.34,1280.0,1280.0,1280.0,1280.0,65,83200.0,83200.0,1727700.0,24050.6,41.0,1,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21650,2376.05,856.05,56.32,2376.05,2376.05,2376.05,2376.05,65,154443.25,154443.25,1561693.25,24050.6,30.0,1,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21550,2450.0,920.0,60.13,2450.0,2450.0,2450.0,2450.0,65,159250.0,159250.0,1560000.0,24050.6,6.0,1,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20550,3422.0,78.95,2.36,3422.0,3422.0,3422.0,3422.0,65,222430.0,222430.0,1558180.0,24050.6,3.0,1,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,22050,1753.4,0.0,0.0,0.0,0.0,0.0,1753.4,0,0.0,0.0,0.0,24050.6,44.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20450,2492.0,0.0,0.0,0.0,0.0,0.0,2492.0,0,0.0,0.0,0.0,24050.6,1.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20700,2149.3,0.0,0.0,0.0,0.0,0.0,2149.3,0,0.0,0.0,0.0,24050.6,11.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21450,1605.1,3.8,0.24,0.0,0.0,0.0,1601.3,0,0.0,0.0,0.0,24050.6,4.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,25750,2742.7,0.0,0.0,0.0,0.0,0.0,2742.7,0,0.0,0.0,0.0,24050.6,1.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21600,2250.0,0.0,0.0,0.0,0.0,0.0,2250.0,0,0.0,0.0,0.0,24050.6,42.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21850,1950.0,0.0,0.0,0.0,0.0,0.0,1950.0,0,0.0,0.0,0.0,24050.6,6.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,25850,2842.3,0.0,0.0,0.0,0.0,0.0,2842.3,0,0.0,0.0,0.0,24050.6,1.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21350,1692.25,3.3,0.2,0.0,0.0,0.0,1688.95,0,0.0,0.0,0.0,24050.6,3.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21750,2219.85,0.0,0.0,0.0,0.0,0.0,2219.85,0,0.0,0.0,0.0,24050.6,16.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Put,25700,2650.0,0.0,0.0,0.0,0.0,0.0,2650.0,0,0.0,0.0,0.0,24050.6,1.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20250,2761.2,-3.6,-0.13,0.0,0.0,0.0,2764.8,0,0.0,0.0,0.0,24050.6,1.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20400,2541.0,0.0,0.0,0.0,0.0,0.0,2541.0,0,0.0,0.0,0.0,24050.6,1.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20650,2117.2,0.0,0.0,0.0,0.0,0.0,2117.2,0,0.0,0.0,0.0,24050.6,10.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20850,2908.25,0.0,0.0,0.0,0.0,0.0,2908.25,0,0.0,0.0,0.0,24050.6,6.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21300,1400.95,0.0,0.0,0.0,0.0,0.0,1400.95,0,0.0,0.0,0.0,24050.6,3.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21400,2306.0,0.0,0.0,0.0,0.0,0.0,2306.0,0,0.0,0.0,0.0,24050.6,5.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20750,1872.65,0.0,0.0,0.0,0.0,0.0,1872.65,0,0.0,0.0,0.0,24050.6,4.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20900,2060.0,0.0,0.0,0.0,0.0,0.0,2060.0,0,0.0,0.0,0.0,24050.6,5.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,20950,2012.2,0.0,0.0,0.0,0.0,0.0,2012.2,0,0.0,0.0,0.0,24050.6,5.0,0,2026-04-11 10:09:51
NIFTY 13-Apr-2026,13-Apr-2026,Call,21150,1884.9,0.7,0.04,0.0,0.0,0.0,1884.2,0,0.0,0.0,0.0,24050.6,3.0,0,2026-04-11 10:09:51
